Year,Period ID,Period,Area,Adjusted,Unemployment
"2001","07","Jul","Victoria MSA","Adj","1,960"
"2001","08","Aug","Victoria MSA","Adj","2,063"
"2001","09","Sep","Victoria MSA","Adj","2,132"
"2001","10","Oct","Victoria MSA","Adj","2,180"
"2001","11","Nov","Victoria MSA","Adj","2,252"
"2001","12","Dec","Victoria MSA","Adj","2,336"
"2000","01","Jan","Victoria MSA","Adj","1,792"
"2000","02","Feb","Victoria MSA","Adj","1,804"
"2000","03","Mar","Victoria MSA","Adj","1,767"
"2000","04","Apr","Victoria MSA","Adj","1,715"
"2000","05","May","Victoria MSA","Adj","1,711"
"2000","06","Jun","Victoria MSA","Adj","1,698"
"2000","07","Jul","Victoria MSA","Adj","1,681"
"2000","08","Aug","Victoria MSA","Adj","1,694"
"2000","09","Sep","Victoria MSA","Adj","1,703"
"2000","10","Oct","Victoria MSA","Adj","1,699"
"2000","11","Nov","Victoria MSA","Adj","1,672"
"2000","12","Dec","Victoria MSA","Adj","1,641"
"1999","01","Jan","Victoria MSA","Adj","1,888"
"1999","02","Feb","Victoria MSA","Adj","1,853"
"1999","03","Mar","Victoria MSA","Adj","1,847"
"1999","04","Apr","Victoria MSA","Adj","1,903"
"1999","05","May","Victoria MSA","Adj","1,969"
"1999","06","Jun","Victoria MSA","Adj","2,002"
"1999","07","Jul","Victoria MSA","Adj","2,036"
"1999","08","Aug","Victoria MSA","Adj","2,052"
"1999","09","Sep","Victoria MSA","Adj","2,034"
"1999","10","Oct","Victoria MSA","Adj","1,976"
"1999","11","Nov","Victoria MSA","Adj","1,893"
"1999","12","Dec","Victoria MSA","Adj","1,831"
"1998","01","Jan","Victoria MSA","Adj","1,964"
"1998","02","Feb","Victoria MSA","Adj","1,969"
"1998","03","Mar","Victoria MSA","Adj","1,986"
"1998","04","Apr","Victoria MSA","Adj","2,016"
"1998","05","May","Victoria MSA","Adj","2,120"
"1998","06","Jun","Victoria MSA","Adj","2,235"
"1998","07","Jul","Victoria MSA","Adj","2,227"
"1998","08","Aug","Victoria MSA","Adj","2,187"
"1998","09","Sep","Victoria MSA","Adj","2,162"
"1998","10","Oct","Victoria MSA","Adj","2,118"
"1998","11","Nov","Victoria MSA","Adj","2,065"
"1998","12","Dec","Victoria MSA","Adj","1,974"
"1997","01","Jan","Victoria MSA","Adj","2,461"
"1997","02","Feb","Victoria MSA","Adj","2,542"
"1997","03","Mar","Victoria MSA","Adj","2,524"
"1997","04","Apr","Victoria MSA","Adj","2,429"
"1997","05","May","Victoria MSA","Adj","2,360"
"1997","06","Jun","Victoria MSA","Adj","2,322"
"1997","07","Jul","Victoria MSA","Adj","2,278"
"1997","08","Aug","Victoria MSA","Adj","2,211"
"1997","09","Sep","Victoria MSA","Adj","2,096"
"1997","10","Oct","Victoria MSA","Adj","1,972"
"1997","11","Nov","Victoria MSA","Adj","1,900"
"1997","12","Dec","Victoria MSA","Adj","1,924"
"1996","01","Jan","Victoria MSA","Adj","2,615"
"1996","02","Feb","Victoria MSA","Adj","2,447"
"1996","03","Mar","Victoria MSA","Adj","2,354"
"1996","04","Apr","Victoria MSA","Adj","2,299"
"1996","05","May","Victoria MSA","Adj","2,227"
"1996","06","Jun","Victoria MSA","Adj","2,164"
"1996","07","Jul","Victoria MSA","Adj","2,130"
"1996","08","Aug","Victoria MSA","Adj","2,110"
"1996","09","Sep","Victoria MSA","Adj","2,136"
"1996","10","Oct","Victoria MSA","Adj","2,208"
"1996","11","Nov","Victoria MSA","Adj","2,282"
"1996","12","Dec","Victoria MSA","Adj","2,360"
"1995","01","Jan","Victoria MSA","Adj","2,700"
"1995","02","Feb","Victoria MSA","Adj","2,674"
"1995","03","Mar","Victoria MSA","Adj","2,703"
"1995","04","Apr","Victoria MSA","Adj","2,786"
"1995","05","May","Victoria MSA","Adj","2,786"
"1995","06","Jun","Victoria MSA","Adj","2,755"
"1995","07","Jul","Victoria MSA","Adj","2,739"
"1995","08","Aug","Victoria MSA","Adj","2,728"
"1995","09","Sep","Victoria MSA","Adj","2,757"
"1995","10","Oct","Victoria MSA","Adj","2,783"
"1995","11","Nov","Victoria MSA","Adj","2,781"
"1995","12","Dec","Victoria MSA","Adj","2,746"
"1994","01","Jan","Victoria MSA","Adj","2,764"
"1994","02","Feb","Victoria MSA","Adj","2,753"
"1994","03","Mar","Victoria MSA","Adj","2,727"
"1994","04","Apr","Victoria MSA","Adj","2,673"
"1994","05","May","Victoria MSA","Adj","2,636"
"1994","06","Jun","Victoria MSA","Adj","2,635"
"1994","07","Jul","Victoria MSA","Adj","2,645"
"1994","08","Aug","Victoria MSA","Adj","2,646"
"1994","09","Sep","Victoria MSA","Adj","2,640"
"1994","10","Oct","Victoria MSA","Adj","2,679"
"1994","11","Nov","Victoria MSA","Adj","2,718"
"1994","12","Dec","Victoria MSA","Adj","2,711"
"1993","01","Jan","Victoria MSA","Adj","2,541"
"1993","02","Feb","Victoria MSA","Adj","2,435"
"1993","03","Mar","Victoria MSA","Adj","2,358"
"1993","04","Apr","Victoria MSA","Adj","2,308"
"1993","05","May","Victoria MSA","Adj","2,271"
"1993","06","Jun","Victoria MSA","Adj","2,279"
"1993","07","Jul","Victoria MSA","Adj","2,296"
"1993","08","Aug","Victoria MSA","Adj","2,314"
"1993","09","Sep","Victoria MSA","Adj","2,441"
"1993","10","Oct","Victoria MSA","Adj","2,621"
"1993","11","Nov","Victoria MSA","Adj","2,711"
"1993","12","Dec","Victoria MSA","Adj","2,750"
"1992","01","Jan","Victoria MSA","Adj","2,169"
"1992","02","Feb","Victoria MSA","Adj","2,338"
"1992","03","Mar","Victoria MSA","Adj","2,481"
"1992","04","Apr","Victoria MSA","Adj","2,592"
"1992","05","May","Victoria MSA","Adj","2,709"
"1992","06","Jun","Victoria MSA","Adj","2,740"
"1992","07","Jul","Victoria MSA","Adj","2,696"
"1992","08","Aug","Victoria MSA","Adj","2,663"
"1992","09","Sep","Victoria MSA","Adj","2,613"
"1992","10","Oct","Victoria MSA","Adj","2,583"
"1992","11","Nov","Victoria MSA","Adj","2,618"
"1992","12","Dec","Victoria MSA","Adj","2,620"
"1991","01","Jan","Victoria MSA","Adj","1,769"
"1991","02","Feb","Victoria MSA","Adj","1,786"
"1991","03","Mar","Victoria MSA","Adj","1,795"
"1991","04","Apr","Victoria MSA","Adj","1,794"
"1991","05","May","Victoria MSA","Adj","1,814"
"1991","06","Jun","Victoria MSA","Adj","1,822"
"1991","07","Jul","Victoria MSA","Adj","1,843"
"1991","08","Aug","Victoria MSA","Adj","1,903"
"1991","09","Sep","Victoria MSA","Adj","1,942"
"1991","10","Oct","Victoria MSA","Adj","1,975"
"1991","11","Nov","Victoria MSA","Adj","2,024"
"1991","12","Dec","Victoria MSA","Adj","2,069"
"1990","01","Jan","Victoria MSA","Adj","1,766"
"1990","02","Feb","Victoria MSA","Adj","1,814"
"1990","03","Mar","Victoria MSA","Adj","1,837"
"1990","04","Apr","Victoria MSA","Adj","1,819"
"1990","05","May","Victoria MSA","Adj","1,739"
"1990","06","Jun","Victoria MSA","Adj","1,690"
"1990","07","Jul","Victoria MSA","Adj","1,732"
"1990","08","Aug","Victoria MSA","Adj","1,783"
"1990","09","Sep","Victoria MSA","Adj","1,785"
"1990","10","Oct","Victoria MSA","Adj","1,748"
"1990","11","Nov","Victoria MSA","Adj","1,728"
"1990","12","Dec","Victoria MSA","Adj","1,749"
"2017","01","Jan","Waco MSA","Adj","5,067"
"2017","02","Feb","Waco MSA","Adj","5,452"
"2017","03","Mar","Waco MSA","Adj","5,501"
"2017","04","Apr","Waco MSA","Adj","5,371"
"2017","05","May","Waco MSA","Adj","5,163"
"2017","06","Jun","Waco MSA","Adj","5,137"
"2017","07","Jul","Waco MSA","Adj","4,801"
"2017","08","Aug","Waco MSA","Adj","4,976"
"2017","09","Sep","Waco MSA","Adj","4,709"
"2016","01","Jan","Waco MSA","Adj","4,639"
"2016","02","Feb","Waco MSA","Adj","4,615"
"2016","03","Mar","Waco MSA","Adj","4,847"
"2016","04","Apr","Waco MSA","Adj","4,955"
"2016","05","May","Waco MSA","Adj","4,729"
"2016","06","Jun","Waco MSA","Adj","4,592"
"2016","07","Jul","Waco MSA","Adj","4,740"
"2016","08","Aug","Waco MSA","Adj","4,880"
"2016","09","Sep","Waco MSA","Adj","5,114"
"2016","10","Oct","Waco MSA","Adj","4,956"
"2016","11","Nov","Waco MSA","Adj","4,776"
"2016","12","Dec","Waco MSA","Adj","5,109"
"2015","01","Jan","Waco MSA","Adj","5,197"
"2015","02","Feb","Waco MSA","Adj","5,072"
"2015","03","Mar","Waco MSA","Adj","4,986"
"2015","04","Apr","Waco MSA","Adj","4,991"
"2015","05","May","Waco MSA","Adj","4,920"
"2015","06","Jun","Waco MSA","Adj","4,763"
"2015","07","Jul","Waco MSA","Adj","4,681"
"2015","08","Aug","Waco MSA","Adj","4,692"
"2015","09","Sep","Waco MSA","Adj","4,792"
"2015","10","Oct","Waco MSA","Adj","4,894"
"2015","11","Nov","Waco MSA","Adj","4,901"
"2015","12","Dec","Waco MSA","Adj","4,865"
"2014","01","Jan","Waco MSA","Adj","6,529"
"2014","02","Feb","Waco MSA","Adj","6,557"
"2014","03","Mar","Waco MSA","Adj","6,449"
"2014","04","Apr","Waco MSA","Adj","6,261"
"2014","05","May","Waco MSA","Adj","6,210"
"2014","06","Jun","Waco MSA","Adj","6,165"
"2014","07","Jul","Waco MSA","Adj","6,151"
"2014","08","Aug","Waco MSA","Adj","6,087"
"2014","09","Sep","Waco MSA","Adj","5,870"
"2014","10","Oct","Waco MSA","Adj","5,649"
"2014","11","Nov","Waco MSA","Adj","5,460"
"2014","12","Dec","Waco MSA","Adj","5,304"
"2013","01","Jan","Waco MSA","Adj","7,769"
"2013","02","Feb","Waco MSA","Adj","7,640"
"2013","03","Mar","Waco MSA","Adj","7,544"
"2013","04","Apr","Waco MSA","Adj","7,583"
"2013","05","May","Waco MSA","Adj","7,642"
"2013","06","Jun","Waco MSA","Adj","7,600"
"2013","07","Jul","Waco MSA","Adj","7,417"
"2013","08","Aug","Waco MSA","Adj","7,258"
"2013","09","Sep","Waco MSA","Adj","7,219"
"2013","10","Oct","Waco MSA","Adj","7,132"
"2013","11","Nov","Waco MSA","Adj","6,917"
"2013","12","Dec","Waco MSA","Adj","6,665"
"2012","01","Jan","Waco MSA","Adj","8,512"
"2012","02","Feb","Waco MSA","Adj","8,406"
"2012","03","Mar","Waco MSA","Adj","8,256"
"2012","04","Apr","Waco MSA","Adj","8,140"
"2012","05","May","Waco MSA","Adj","8,122"
"2012","06","Jun","Waco MSA","Adj","8,122"
"2012","07","Jul","Waco MSA","Adj","8,031"
"2012","08","Aug","Waco MSA","Adj","7,786"
"2012","09","Sep","Waco MSA","Adj","7,570"
"2012","10","Oct","Waco MSA","Adj","7,519"
"2012","11","Nov","Waco MSA","Adj","7,560"
"2012","12","Dec","Waco MSA","Adj","7,699"
"2011","01","Jan","Waco MSA","Adj","9,045"
"2011","02","Feb","Waco MSA","Adj","9,041"
"2011","03","Mar","Waco MSA","Adj","9,048"
"2011","04","Apr","Waco MSA","Adj","9,028"
"2011","05","May","Waco MSA","Adj","9,049"
"2011","06","Jun","Waco MSA","Adj","9,122"
"2011","07","Jul","Waco MSA","Adj","9,140"
"2011","08","Aug","Waco MSA","Adj","9,169"
"2011","09","Sep","Waco MSA","Adj","9,191"
"2011","10","Oct","Waco MSA","Adj","8,996"
"2011","11","Nov","Waco MSA","Adj","8,720"
"2011","12","Dec","Waco MSA","Adj","8,589"
"2010","01","Jan","Waco MSA","Adj","8,998"
"2010","02","Feb","Waco MSA","Adj","8,961"
"2010","03","Mar","Waco MSA","Adj","9,027"
"2010","04","Apr","Waco MSA","Adj","8,998"
"2010","05","May","Waco MSA","Adj","8,786"
"2010","06","Jun","Waco MSA","Adj","8,628"
"2010","07","Jul","Waco MSA","Adj","8,689"
"2010","08","Aug","Waco MSA","Adj","8,809"
"2010","09","Sep","Waco MSA","Adj","8,855"
"2010","10","Oct","Waco MSA","Adj","9,001"
"2010","11","Nov","Waco MSA","Adj","9,177"
"2010","12","Dec","Waco MSA","Adj","9,138"
"2009","01","Jan","Waco MSA","Adj","6,682"
"2009","02","Feb","Waco MSA","Adj","6,996"
"2009","03","Mar","Waco MSA","Adj","7,123"
"2009","04","Apr","Waco MSA","Adj","7,110"
"2009","05","May","Waco MSA","Adj","8,251"
"2009","06","Jun","Waco MSA","Adj","8,570"
"2009","07","Jul","Waco MSA","Adj","8,840"
"2009","08","Aug","Waco MSA","Adj","9,023"
"2009","09","Sep","Waco MSA","Adj","9,061"
"2009","10","Oct","Waco MSA","Adj","9,007"
"2009","11","Nov","Waco MSA","Adj","9,040"
"2009","12","Dec","Waco MSA","Adj","9,076"
"2008","01","Jan","Waco MSA","Adj","5,064"
"2008","02","Feb","Waco MSA","Adj","4,887"
"2008","03","Mar","Waco MSA","Adj","4,824"
"2008","04","Apr","Waco MSA","Adj","4,897"
"2008","05","May","Waco MSA","Adj","5,041"
"2008","06","Jun","Waco MSA","Adj","5,157"
"2008","07","Jul","Waco MSA","Adj","5,316"
"2008","08","Aug","Waco MSA","Adj","5,514"
"2008","09","Sep","Waco MSA","Adj","5,632"
"2008","10","Oct","Waco MSA","Adj","5,729"
"2008","11","Nov","Waco MSA","Adj","5,927"
"2008","12","Dec","Waco MSA","Adj","6,273"
"2007","01","Jan","Waco MSA","Adj","5,066"
"2007","02","Feb","Waco MSA","Adj","4,999"
"2007","03","Mar","Waco MSA","Adj","4,919"
"2007","04","Apr","Waco MSA","Adj","4,867"
"2007","05","May","Waco MSA","Adj","4,828"
"2007","06","Jun","Waco MSA","Adj","4,873"
"2007","07","Jul","Waco MSA","Adj","4,909"
"2007","08","Aug","Waco MSA","Adj","4,897"
"2007","09","Sep","Waco MSA","Adj","4,983"
"2007","10","Oct","Waco MSA","Adj","5,052"
"2007","11","Nov","Waco MSA","Adj","5,098"
"2007","12","Dec","Waco MSA","Adj","5,161"
"2006","01","Jan","Waco MSA","Adj","5,900"
"2006","02","Feb","Waco MSA","Adj","5,958"
"2006","03","Mar","Waco MSA","Adj","6,085"
"2006","04","Apr","Waco MSA","Adj","6,115"
"2006","05","May","Waco MSA","Adj","6,035"
"2006","06","Jun","Waco MSA","Adj","5,929"
"2006","07","Jul","Waco MSA","Adj","5,839"
"2006","08","Aug","Waco MSA","Adj","5,708"
"2006","09","Sep","Waco MSA","Adj","5,540"
"2006","10","Oct","Waco MSA","Adj","5,408"
"2006","11","Nov","Waco MSA","Adj","5,298"
"2006","12","Dec","Waco MSA","Adj","5,158"
"2005","01","Jan","Waco MSA","Adj","6,262"
"2005","02","Feb","Waco MSA","Adj","6,219"
"2005","03","Mar","Waco MSA","Adj","6,153"
"2005","04","Apr","Waco MSA","Adj","6,180"
"2005","05","May","Waco MSA","Adj","6,188"
"2005","06","Jun","Waco MSA","Adj","6,088"
"2005","07","Jul","Waco MSA","Adj","6,028"
"2005","08","Aug","Waco MSA","Adj","5,962"
"2005","09","Sep","Waco MSA","Adj","5,874"
"2005","10","Oct","Waco MSA","Adj","5,899"
"2005","11","Nov","Waco MSA","Adj","6,009"
"2005","12","Dec","Waco MSA","Adj","5,995"
"2004","01","Jan","Waco MSA","Adj","6,700"
"2004","02","Feb","Waco MSA","Adj","6,579"
"2004","03","Mar","Waco MSA","Adj","6,482"
"2004","04","Apr","Waco MSA","Adj","6,348"
"2004","05","May","Waco MSA","Adj","6,226"
"2004","06","Jun","Waco MSA","Adj","6,165"
"2004","07","Jul","Waco MSA","Adj","6,079"
"2004","08","Aug","Waco MSA","Adj","6,011"
"2004","09","Sep","Waco MSA","Adj","6,052"
"2004","10","Oct","Waco MSA","Adj","6,187"
"2004","11","Nov","Waco MSA","Adj","6,296"
"2004","12","Dec","Waco MSA","Adj","6,297"
"2003","01","Jan","Waco MSA","Adj","6,755"
"2003","02","Feb","Waco MSA","Adj","6,875"
"2003","03","Mar","Waco MSA","Adj","6,991"
"2003","04","Apr","Waco MSA","Adj","7,119"
"2003","05","May","Waco MSA","Adj","7,263"
"2003","06","Jun","Waco MSA","Adj","7,365"
"2003","07","Jul","Waco MSA","Adj","7,310"
"2003","08","Aug","Waco MSA","Adj","7,249"
"2003","09","Sep","Waco MSA","Adj","7,213"
"2003","10","Oct","Waco MSA","Adj","7,088"
"2003","11","Nov","Waco MSA","Adj","6,904"
"2003","12","Dec","Waco MSA","Adj","6,782"
"2002","01","Jan","Waco MSA","Adj","6,143"
"2002","02","Feb","Waco MSA","Adj","6,238"
"2002","03","Mar","Waco MSA","Adj","6,432"
"2002","04","Apr","Waco MSA","Adj","6,605"
"2002","05","May","Waco MSA","Adj","6,619"
"2002","06","Jun","Waco MSA","Adj","6,591"
"2002","07","Jul","Waco MSA","Adj","6,539"
"2002","08","Aug","Waco MSA","Adj","6,457"
"2002","09","Sep","Waco MSA","Adj","6,426"
"2002","10","Oct","Waco MSA","Adj","6,468"
"2002","11","Nov","Waco MSA","Adj","6,548"
"2002","12","Dec","Waco MSA","Adj","6,632"
"2001","01","Jan","Waco MSA","Adj","4,703"
"2001","02","Feb","Waco MSA","Adj","4,773"
"2001","03","Mar","Waco MSA","Adj","4,911"
"2001","04","Apr","Waco MSA","Adj","5,047"
"2001","05","May","Waco MSA","Adj","5,067"
"2001","06","Jun","Waco MSA","Adj","5,099"
"2001","07","Jul","Waco MSA","Adj","5,208"
"2001","08","Aug","Waco MSA","Adj","5,380"
"2001","09","Sep","Waco MSA","Adj","5,615"
"2001","10","Oct","Waco MSA","Adj","5,835"
"2001","11","Nov","Waco MSA","Adj","5,969"
"2001","12","Dec","Waco MSA","Adj","6,063"
"2000","01","Jan","Waco MSA","Adj","4,814"
"2000","02","Feb","Waco MSA","Adj","4,861"
"2000","03","Mar","Waco MSA","Adj","4,758"
"2000","04","Apr","Waco MSA","Adj","4,634"
"2000","05","May","Waco MSA","Adj","4,605"
"2000","06","Jun","Waco MSA","Adj","4,521"
"2000","07","Jul","Waco MSA","Adj","4,501"
"2000","08","Aug","Waco MSA","Adj","4,610"
"2000","09","Sep","Waco MSA","Adj","4,667"
"2000","10","Oct","Waco MSA","Adj","4,642"
"2000","11","Nov","Waco MSA","Adj","4,598"
"2000","12","Dec","Waco MSA","Adj","4,620"
"1999","01","Jan","Waco MSA","Adj","3,911"
"1999","02","Feb","Waco MSA","Adj","3,784"
"1999","03","Mar","Waco MSA","Adj","3,665"
"1999","04","Apr","Waco MSA","Adj","3,591"
"1999","05","May","Waco MSA","Adj","3,576"
"1999","06","Jun","Waco MSA","Adj","3,615"
"1999","07","Jul","Waco MSA","Adj","3,657"
"1999","08","Aug","Waco MSA","Adj","3,667"
"1999","09","Sep","Waco MSA","Adj","3,681"
"1999","10","Oct","Waco MSA","Adj","3,706"
"1999","11","Nov","Waco MSA","Adj","3,712"
"1999","12","Dec","Waco MSA","Adj","3,693"
"1998","01","Jan","Waco MSA","Adj","4,899"
"1998","02","Feb","Waco MSA","Adj","4,927"
"1998","03","Mar","Waco MSA","Adj","4,971"
"1998","04","Apr","Waco MSA","Adj","4,986"
"1998","05","May","Waco MSA","Adj","4,966"
"1998","06","Jun","Waco MSA","Adj","4,881"
"1998","07","Jul","Waco MSA","Adj","4,755"
"1998","08","Aug","Waco MSA","Adj","4,653"
"1998","09","Sep","Waco MSA","Adj","4,522"
"1998","10","Oct","Waco MSA","Adj","4,335"
"1998","11","Nov","Waco MSA","Adj","4,154"
"1998","12","Dec","Waco MSA","Adj","4,023"
"1997","01","Jan","Waco MSA","Adj","4,723"
"1997","02","Feb","Waco MSA","Adj","4,881"
"1997","03","Mar","Waco MSA","Adj","4,986"
"1997","04","Apr","Waco MSA","Adj","4,975"
"1997","05","May","Waco MSA","Adj","4,961"
"1997","06","Jun","Waco MSA","Adj","4,986"
"1997","07","Jul","Waco MSA","Adj","5,024"
"1997","08","Aug","Waco MSA","Adj","5,058"
"1997","09","Sep","Waco MSA","Adj","5,025"
"1997","10","Oct","Waco MSA","Adj","4,903"
"1997","11","Nov","Waco MSA","Adj","4,819"
"1997","12","Dec","Waco MSA","Adj","4,849"
"1996","01","Jan","Waco MSA","Adj","5,133"
"1996","02","Feb","Waco MSA","Adj","5,102"
"1996","03","Mar","Waco MSA","Adj","5,015"
"1996","04","Apr","Waco MSA","Adj","4,916"
"1996","05","May","Waco MSA","Adj","4,830"
"1996","06","Jun","Waco MSA","Adj","4,741"
"1996","07","Jul","Waco MSA","Adj","4,615"
"1996","08","Aug","Waco MSA","Adj","4,460"
"1996","09","Sep","Waco MSA","Adj","4,402"
"1996","10","Oct","Waco MSA","Adj","4,502"
"1996","11","Nov","Waco MSA","Adj","4,617"
"1996","12","Dec","Waco MSA","Adj","4,654"
"1995","01","Jan","Waco MSA","Adj","4,772"
"1995","02","Feb","Waco MSA","Adj","4,744"
"1995","03","Mar","Waco MSA","Adj","4,753"
"1995","04","Apr","Waco MSA","Adj","4,848"
"1995","05","May","Waco MSA","Adj","4,928"
"1995","06","Jun","Waco MSA","Adj","4,952"
"1995","07","Jul","Waco MSA","Adj","4,969"
"1995","08","Aug","Waco MSA","Adj","5,030"
"1995","09","Sep","Waco MSA","Adj","5,099"
"1995","10","Oct","Waco MSA","Adj","5,104"
"1995","11","Nov","Waco MSA","Adj","5,082"
"1995","12","Dec","Waco MSA","Adj","5,104"
"1994","01","Jan","Waco MSA","Adj","5,391"
"1994","02","Feb","Waco MSA","Adj","5,420"
"1994","03","Mar","Waco MSA","Adj","5,428"
"1994","04","Apr","Waco MSA","Adj","5,294"
"1994","05","May","Waco MSA","Adj","5,048"
"1994","06","Jun","Waco MSA","Adj","4,890"
"1994","07","Jul","Waco MSA","Adj","4,861"
"1994","08","Aug","Waco MSA","Adj","4,847"
"1994","09","Sep","Waco MSA","Adj","4,816"
"1994","10","Oct","Waco MSA","Adj","4,782"
"1994","11","Nov","Waco MSA","Adj","4,739"
"1994","12","Dec","Waco MSA","Adj","4,744"
"1993","01","Jan","Waco MSA","Adj","6,511"
"1993","02","Feb","Waco MSA","Adj","6,406"
"1993","03","Mar","Waco MSA","Adj","6,263"
"1993","04","Apr","Waco MSA","Adj","6,096"
"1993","05","May","Waco MSA","Adj","5,926"
"1993","06","Jun","Waco MSA","Adj","5,793"
"1993","07","Jul","Waco MSA","Adj","5,694"
"1993","08","Aug","Waco MSA","Adj","5,608"
"1993","09","Sep","Waco MSA","Adj","5,549"
"1993","10","Oct","Waco MSA","Adj","5,516"
"1993","11","Nov","Waco MSA","Adj","5,466"
"1993","12","Dec","Waco MSA","Adj","5,406"
"1992","01","Jan","Waco MSA","Adj","6,869"
"1992","02","Feb","Waco MSA","Adj","6,712"
"1992","03","Mar","Waco MSA","Adj","6,668"
"1992","04","Apr","Waco MSA","Adj","6,759"
"1992","05","May","Waco MSA","Adj","6,905"
"1992","06","Jun","Waco MSA","Adj","6,880"
"1992","07","Jul","Waco MSA","Adj","6,701"
"1992","08","Aug","Waco MSA","Adj","6,577"
"1992","09","Sep","Waco MSA","Adj","6,500"
"1992","10","Oct","Waco MSA","Adj","6,475"
"1992","11","Nov","Waco MSA","Adj","6,541"
"1992","12","Dec","Waco MSA","Adj","6,570"
"1991","01","Jan","Waco MSA","Adj","6,776"
"1991","02","Feb","Waco MSA","Adj","6,878"
"1991","03","Mar","Waco MSA","Adj","6,901"
"1991","04","Apr","Waco MSA","Adj","6,882"
"1991","05","May","Waco MSA","Adj","6,940"
"1991","06","Jun","Waco MSA","Adj","7,020"
"1991","07","Jul","Waco MSA","Adj","7,068"
"1991","08","Aug","Waco MSA","Adj","7,052"
"1991","09","Sep","Waco MSA","Adj","7,040"
"1991","10","Oct","Waco MSA","Adj","7,077"
"1991","11","Nov","Waco MSA","Adj","7,109"
"1991","12","Dec","Waco MSA","Adj","7,045"
"1990","01","Jan","Waco MSA","Adj","6,432"
"1990","02","Feb","Waco MSA","Adj","6,300"
"1990","03","Mar","Waco MSA","Adj","6,272"
"1990","04","Apr","Waco MSA","Adj","6,366"
"1990","05","May","Waco MSA","Adj","6,443"
"1990","06","Jun","Waco MSA","Adj","6,537"
"1990","07","Jul","Waco MSA","Adj","6,711"
"1990","08","Aug","Waco MSA","Adj","6,883"
"1990","09","Sep","Waco MSA","Adj","6,974"
"1990","10","Oct","Waco MSA","Adj","6,975"
"1990","11","Nov","Waco MSA","Adj","6,919"
"1990","12","Dec","Waco MSA","Adj","6,808"
"2017","01","Jan","Wichita Falls MSA","Adj","2,807"
"2017","02","Feb","Wichita Falls MSA","Adj","2,936"
"2017","03","Mar","Wichita Falls MSA","Adj","2,956"
"2017","04","Apr","Wichita Falls MSA","Adj","2,785"
"2017","05","May","Wichita Falls MSA","Adj","2,619"
"2017","06","Jun","Wichita Falls MSA","Adj","2,452"
"2017","07","Jul","Wichita Falls MSA","Adj","2,289"
"2017","08","Aug","Wichita Falls MSA","Adj","2,365"
"2017","09","Sep","Wichita Falls MSA","Adj","2,219"
"2016","01","Jan","Wichita Falls MSA","Adj","2,856"
"2016","02","Feb","Wichita Falls MSA","Adj","2,823"
"2016","03","Mar","Wichita Falls MSA","Adj","2,966"
"2016","04","Apr","Wichita Falls MSA","Adj","2,919"
"2016","05","May","Wichita Falls MSA","Adj","2,780"
"2016","06","Jun","Wichita Falls MSA","Adj","2,720"
