Year,Period ID,Period,Area,Adjusted,Employment
"2010","08","Aug","Texarkana MSA","Adj","63,982"
"2010","09","Sep","Texarkana MSA","Adj","64,006"
"2010","10","Oct","Texarkana MSA","Adj","64,081"
"2010","11","Nov","Texarkana MSA","Adj","64,144"
"2010","12","Dec","Texarkana MSA","Adj","64,132"
"2009","01","Jan","Texarkana MSA","Adj","67,170"
"2009","02","Feb","Texarkana MSA","Adj","66,995"
"2009","03","Mar","Texarkana MSA","Adj","66,815"
"2009","04","Apr","Texarkana MSA","Adj","66,738"
"2009","05","May","Texarkana MSA","Adj","66,569"
"2009","06","Jun","Texarkana MSA","Adj","66,456"
"2009","07","Jul","Texarkana MSA","Adj","66,502"
"2009","08","Aug","Texarkana MSA","Adj","66,387"
"2009","09","Sep","Texarkana MSA","Adj","66,124"
"2009","10","Oct","Texarkana MSA","Adj","65,997"
"2009","11","Nov","Texarkana MSA","Adj","65,894"
"2009","12","Dec","Texarkana MSA","Adj","65,688"
"2008","01","Jan","Texarkana MSA","Adj","66,321"
"2008","02","Feb","Texarkana MSA","Adj","66,313"
"2008","03","Mar","Texarkana MSA","Adj","66,465"
"2008","04","Apr","Texarkana MSA","Adj","66,895"
"2008","05","May","Texarkana MSA","Adj","67,369"
"2008","06","Jun","Texarkana MSA","Adj","67,733"
"2008","07","Jul","Texarkana MSA","Adj","67,832"
"2008","08","Aug","Texarkana MSA","Adj","67,793"
"2008","09","Sep","Texarkana MSA","Adj","67,816"
"2008","10","Oct","Texarkana MSA","Adj","67,653"
"2008","11","Nov","Texarkana MSA","Adj","67,314"
"2008","12","Dec","Texarkana MSA","Adj","67,179"
"2007","01","Jan","Texarkana MSA","Adj","65,833"
"2007","02","Feb","Texarkana MSA","Adj","65,986"
"2007","03","Mar","Texarkana MSA","Adj","66,001"
"2007","04","Apr","Texarkana MSA","Adj","65,964"
"2007","05","May","Texarkana MSA","Adj","66,060"
"2007","06","Jun","Texarkana MSA","Adj","66,141"
"2007","07","Jul","Texarkana MSA","Adj","66,033"
"2007","08","Aug","Texarkana MSA","Adj","65,908"
"2007","09","Sep","Texarkana MSA","Adj","66,009"
"2007","10","Oct","Texarkana MSA","Adj","66,254"
"2007","11","Nov","Texarkana MSA","Adj","66,342"
"2007","12","Dec","Texarkana MSA","Adj","66,309"
"2006","01","Jan","Texarkana MSA","Adj","65,456"
"2006","02","Feb","Texarkana MSA","Adj","65,366"
"2006","03","Mar","Texarkana MSA","Adj","65,327"
"2006","04","Apr","Texarkana MSA","Adj","65,365"
"2006","05","May","Texarkana MSA","Adj","65,475"
"2006","06","Jun","Texarkana MSA","Adj","65,427"
"2006","07","Jul","Texarkana MSA","Adj","65,250"
"2006","08","Aug","Texarkana MSA","Adj","65,211"
"2006","09","Sep","Texarkana MSA","Adj","65,222"
"2006","10","Oct","Texarkana MSA","Adj","65,245"
"2006","11","Nov","Texarkana MSA","Adj","65,362"
"2006","12","Dec","Texarkana MSA","Adj","65,587"
"2005","01","Jan","Texarkana MSA","Adj","64,076"
"2005","02","Feb","Texarkana MSA","Adj","64,261"
"2005","03","Mar","Texarkana MSA","Adj","64,382"
"2005","04","Apr","Texarkana MSA","Adj","64,456"
"2005","05","May","Texarkana MSA","Adj","64,527"
"2005","06","Jun","Texarkana MSA","Adj","64,619"
"2005","07","Jul","Texarkana MSA","Adj","64,859"
"2005","08","Aug","Texarkana MSA","Adj","65,179"
"2005","09","Sep","Texarkana MSA","Adj","65,417"
"2005","10","Oct","Texarkana MSA","Adj","65,551"
"2005","11","Nov","Texarkana MSA","Adj","65,585"
"2005","12","Dec","Texarkana MSA","Adj","65,550"
"2004","01","Jan","Texarkana MSA","Adj","63,015"
"2004","02","Feb","Texarkana MSA","Adj","63,269"
"2004","03","Mar","Texarkana MSA","Adj","63,540"
"2004","04","Apr","Texarkana MSA","Adj","63,608"
"2004","05","May","Texarkana MSA","Adj","63,496"
"2004","06","Jun","Texarkana MSA","Adj","63,361"
"2004","07","Jul","Texarkana MSA","Adj","63,450"
"2004","08","Aug","Texarkana MSA","Adj","63,677"
"2004","09","Sep","Texarkana MSA","Adj","63,718"
"2004","10","Oct","Texarkana MSA","Adj","63,702"
"2004","11","Nov","Texarkana MSA","Adj","63,789"
"2004","12","Dec","Texarkana MSA","Adj","63,912"
"2003","01","Jan","Texarkana MSA","Adj","62,819"
"2003","02","Feb","Texarkana MSA","Adj","62,836"
"2003","03","Mar","Texarkana MSA","Adj","62,736"
"2003","04","Apr","Texarkana MSA","Adj","62,494"
"2003","05","May","Texarkana MSA","Adj","62,269"
"2003","06","Jun","Texarkana MSA","Adj","62,105"
"2003","07","Jul","Texarkana MSA","Adj","62,146"
"2003","08","Aug","Texarkana MSA","Adj","62,343"
"2003","09","Sep","Texarkana MSA","Adj","62,462"
"2003","10","Oct","Texarkana MSA","Adj","62,590"
"2003","11","Nov","Texarkana MSA","Adj","62,792"
"2003","12","Dec","Texarkana MSA","Adj","62,915"
"2002","01","Jan","Texarkana MSA","Adj","61,883"
"2002","02","Feb","Texarkana MSA","Adj","62,054"
"2002","03","Mar","Texarkana MSA","Adj","62,298"
"2002","04","Apr","Texarkana MSA","Adj","62,499"
"2002","05","May","Texarkana MSA","Adj","62,651"
"2002","06","Jun","Texarkana MSA","Adj","62,825"
"2002","07","Jul","Texarkana MSA","Adj","62,940"
"2002","08","Aug","Texarkana MSA","Adj","63,034"
"2002","09","Sep","Texarkana MSA","Adj","63,067"
"2002","10","Oct","Texarkana MSA","Adj","62,910"
"2002","11","Nov","Texarkana MSA","Adj","62,819"
"2002","12","Dec","Texarkana MSA","Adj","62,832"
"2001","01","Jan","Texarkana MSA","Adj","62,088"
"2001","02","Feb","Texarkana MSA","Adj","61,891"
"2001","03","Mar","Texarkana MSA","Adj","61,707"
"2001","04","Apr","Texarkana MSA","Adj","61,609"
"2001","05","May","Texarkana MSA","Adj","61,576"
"2001","06","Jun","Texarkana MSA","Adj","61,628"
"2001","07","Jul","Texarkana MSA","Adj","61,639"
"2001","08","Aug","Texarkana MSA","Adj","61,574"
"2001","09","Sep","Texarkana MSA","Adj","61,619"
"2001","10","Oct","Texarkana MSA","Adj","61,669"
"2001","11","Nov","Texarkana MSA","Adj","61,726"
"2001","12","Dec","Texarkana MSA","Adj","61,813"
"2000","01","Jan","Texarkana MSA","Adj","62,133"
"2000","02","Feb","Texarkana MSA","Adj","62,103"
"2000","03","Mar","Texarkana MSA","Adj","62,086"
"2000","04","Apr","Texarkana MSA","Adj","62,036"
"2000","05","May","Texarkana MSA","Adj","61,985"
"2000","06","Jun","Texarkana MSA","Adj","61,986"
"2000","07","Jul","Texarkana MSA","Adj","61,916"
"2000","08","Aug","Texarkana MSA","Adj","61,741"
"2000","09","Sep","Texarkana MSA","Adj","61,677"
"2000","10","Oct","Texarkana MSA","Adj","61,837"
"2000","11","Nov","Texarkana MSA","Adj","62,044"
"2000","12","Dec","Texarkana MSA","Adj","62,149"
"1999","01","Jan","Texarkana MSA","Adj","58,245"
"1999","02","Feb","Texarkana MSA","Adj","58,496"
"1999","03","Mar","Texarkana MSA","Adj","58,603"
"1999","04","Apr","Texarkana MSA","Adj","58,698"
"1999","05","May","Texarkana MSA","Adj","58,809"
"1999","06","Jun","Texarkana MSA","Adj","58,880"
"1999","07","Jul","Texarkana MSA","Adj","58,857"
"1999","08","Aug","Texarkana MSA","Adj","58,797"
"1999","09","Sep","Texarkana MSA","Adj","58,837"
"1999","10","Oct","Texarkana MSA","Adj","58,979"
"1999","11","Nov","Texarkana MSA","Adj","59,077"
"1999","12","Dec","Texarkana MSA","Adj","59,115"
"1998","01","Jan","Texarkana MSA","Adj","57,475"
"1998","02","Feb","Texarkana MSA","Adj","57,325"
"1998","03","Mar","Texarkana MSA","Adj","57,269"
"1998","04","Apr","Texarkana MSA","Adj","57,372"
"1998","05","May","Texarkana MSA","Adj","57,419"
"1998","06","Jun","Texarkana MSA","Adj","57,276"
"1998","07","Jul","Texarkana MSA","Adj","57,138"
"1998","08","Aug","Texarkana MSA","Adj","57,232"
"1998","09","Sep","Texarkana MSA","Adj","57,452"
"1998","10","Oct","Texarkana MSA","Adj","57,633"
"1998","11","Nov","Texarkana MSA","Adj","57,773"
"1998","12","Dec","Texarkana MSA","Adj","57,949"
"1997","01","Jan","Texarkana MSA","Adj","58,344"
"1997","02","Feb","Texarkana MSA","Adj","58,350"
"1997","03","Mar","Texarkana MSA","Adj","58,497"
"1997","04","Apr","Texarkana MSA","Adj","58,610"
"1997","05","May","Texarkana MSA","Adj","58,663"
"1997","06","Jun","Texarkana MSA","Adj","58,705"
"1997","07","Jul","Texarkana MSA","Adj","58,699"
"1997","08","Aug","Texarkana MSA","Adj","58,601"
"1997","09","Sep","Texarkana MSA","Adj","58,496"
"1997","10","Oct","Texarkana MSA","Adj","58,507"
"1997","11","Nov","Texarkana MSA","Adj","58,560"
"1997","12","Dec","Texarkana MSA","Adj","58,561"
"1996","01","Jan","Texarkana MSA","Adj","58,210"
"1996","02","Feb","Texarkana MSA","Adj","58,302"
"1996","03","Mar","Texarkana MSA","Adj","58,282"
"1996","04","Apr","Texarkana MSA","Adj","58,217"
"1996","05","May","Texarkana MSA","Adj","58,316"
"1996","06","Jun","Texarkana MSA","Adj","58,591"
"1996","07","Jul","Texarkana MSA","Adj","58,795"
"1996","08","Aug","Texarkana MSA","Adj","58,922"
"1996","09","Sep","Texarkana MSA","Adj","58,990"
"1996","10","Oct","Texarkana MSA","Adj","58,889"
"1996","11","Nov","Texarkana MSA","Adj","58,723"
"1996","12","Dec","Texarkana MSA","Adj","58,527"
"1995","01","Jan","Texarkana MSA","Adj","58,010"
"1995","02","Feb","Texarkana MSA","Adj","58,067"
"1995","03","Mar","Texarkana MSA","Adj","58,189"
"1995","04","Apr","Texarkana MSA","Adj","58,213"
"1995","05","May","Texarkana MSA","Adj","58,016"
"1995","06","Jun","Texarkana MSA","Adj","57,897"
"1995","07","Jul","Texarkana MSA","Adj","58,043"
"1995","08","Aug","Texarkana MSA","Adj","58,187"
"1995","09","Sep","Texarkana MSA","Adj","58,184"
"1995","10","Oct","Texarkana MSA","Adj","58,103"
"1995","11","Nov","Texarkana MSA","Adj","58,038"
"1995","12","Dec","Texarkana MSA","Adj","58,078"
"1994","01","Jan","Texarkana MSA","Adj","57,007"
"1994","02","Feb","Texarkana MSA","Adj","57,084"
"1994","03","Mar","Texarkana MSA","Adj","57,176"
"1994","04","Apr","Texarkana MSA","Adj","57,322"
"1994","05","May","Texarkana MSA","Adj","57,401"
"1994","06","Jun","Texarkana MSA","Adj","57,329"
"1994","07","Jul","Texarkana MSA","Adj","57,364"
"1994","08","Aug","Texarkana MSA","Adj","57,523"
"1994","09","Sep","Texarkana MSA","Adj","57,611"
"1994","10","Oct","Texarkana MSA","Adj","57,693"
"1994","11","Nov","Texarkana MSA","Adj","57,862"
"1994","12","Dec","Texarkana MSA","Adj","57,985"
"1993","01","Jan","Texarkana MSA","Adj","57,118"
"1993","02","Feb","Texarkana MSA","Adj","57,163"
"1993","03","Mar","Texarkana MSA","Adj","57,174"
"1993","04","Apr","Texarkana MSA","Adj","57,229"
"1993","05","May","Texarkana MSA","Adj","57,422"
"1993","06","Jun","Texarkana MSA","Adj","57,568"
"1993","07","Jul","Texarkana MSA","Adj","57,625"
"1993","08","Aug","Texarkana MSA","Adj","57,713"
"1993","09","Sep","Texarkana MSA","Adj","56,895"
"1993","10","Oct","Texarkana MSA","Adj","56,931"
"1993","11","Nov","Texarkana MSA","Adj","56,973"
"1993","12","Dec","Texarkana MSA","Adj","56,984"
"1992","01","Jan","Texarkana MSA","Adj","55,991"
"1992","02","Feb","Texarkana MSA","Adj","56,125"
"1992","03","Mar","Texarkana MSA","Adj","56,375"
"1992","04","Apr","Texarkana MSA","Adj","56,552"
"1992","05","May","Texarkana MSA","Adj","56,557"
"1992","06","Jun","Texarkana MSA","Adj","56,611"
"1992","07","Jul","Texarkana MSA","Adj","56,781"
"1992","08","Aug","Texarkana MSA","Adj","56,885"
"1992","09","Sep","Texarkana MSA","Adj","56,882"
"1992","10","Oct","Texarkana MSA","Adj","56,893"
"1992","11","Nov","Texarkana MSA","Adj","56,967"
"1992","12","Dec","Texarkana MSA","Adj","57,057"
"1991","01","Jan","Texarkana MSA","Adj","57,983"
"1991","02","Feb","Texarkana MSA","Adj","57,891"
"1991","03","Mar","Texarkana MSA","Adj","57,590"
"1991","04","Apr","Texarkana MSA","Adj","57,278"
"1991","05","May","Texarkana MSA","Adj","55,734"
"1991","06","Jun","Texarkana MSA","Adj","55,645"
"1991","07","Jul","Texarkana MSA","Adj","55,554"
"1991","08","Aug","Texarkana MSA","Adj","55,513"
"1991","09","Sep","Texarkana MSA","Adj","55,514"
"1991","10","Oct","Texarkana MSA","Adj","55,526"
"1991","11","Nov","Texarkana MSA","Adj","55,619"
"1991","12","Dec","Texarkana MSA","Adj","55,834"
"1990","01","Jan","Texarkana MSA","Adj","58,392"
"1990","02","Feb","Texarkana MSA","Adj","58,386"
"1990","03","Mar","Texarkana MSA","Adj","58,450"
"1990","04","Apr","Texarkana MSA","Adj","58,530"
"1990","05","May","Texarkana MSA","Adj","58,692"
"1990","06","Jun","Texarkana MSA","Adj","58,957"
"1990","07","Jul","Texarkana MSA","Adj","59,028"
"1990","08","Aug","Texarkana MSA","Adj","58,924"
"1990","09","Sep","Texarkana MSA","Adj","58,016"
"1990","10","Oct","Texarkana MSA","Adj","58,138"
"1990","11","Nov","Texarkana MSA","Adj","58,111"
"1990","12","Dec","Texarkana MSA","Adj","58,018"
"2017","01","Jan","Tyler MSA","Adj","101,788"
"2017","02","Feb","Tyler MSA","Adj","102,383"
"2017","03","Mar","Tyler MSA","Adj","102,487"
"2017","04","Apr","Tyler MSA","Adj","102,799"
"2017","05","May","Tyler MSA","Adj","102,875"
"2017","06","Jun","Tyler MSA","Adj","102,672"
"2017","07","Jul","Tyler MSA","Adj","102,793"
"2017","08","Aug","Tyler MSA","Adj","102,760"
"2017","09","Sep","Tyler MSA","Adj","103,142"
"2016","01","Jan","Tyler MSA","Adj","98,899"
"2016","02","Feb","Tyler MSA","Adj","99,656"
"2016","03","Mar","Tyler MSA","Adj","99,929"
"2016","04","Apr","Tyler MSA","Adj","99,905"
"2016","05","May","Tyler MSA","Adj","100,033"
"2016","06","Jun","Tyler MSA","Adj","100,188"
"2016","07","Jul","Tyler MSA","Adj","100,337"
"2016","08","Aug","Tyler MSA","Adj","100,523"
"2016","09","Sep","Tyler MSA","Adj","100,111"
"2016","10","Oct","Tyler MSA","Adj","99,802"
"2016","11","Nov","Tyler MSA","Adj","99,973"
"2016","12","Dec","Tyler MSA","Adj","100,117"
"2015","01","Jan","Tyler MSA","Adj","97,665"
"2015","02","Feb","Tyler MSA","Adj","97,621"
"2015","03","Mar","Tyler MSA","Adj","97,582"
"2015","04","Apr","Tyler MSA","Adj","97,701"
"2015","05","May","Tyler MSA","Adj","97,918"
"2015","06","Jun","Tyler MSA","Adj","98,159"
"2015","07","Jul","Tyler MSA","Adj","98,340"
"2015","08","Aug","Tyler MSA","Adj","98,374"
"2015","09","Sep","Tyler MSA","Adj","98,278"
"2015","10","Oct","Tyler MSA","Adj","98,253"
"2015","11","Nov","Tyler MSA","Adj","98,439"
"2015","12","Dec","Tyler MSA","Adj","98,694"
"2014","01","Jan","Tyler MSA","Adj","96,296"
"2014","02","Feb","Tyler MSA","Adj","96,525"
"2014","03","Mar","Tyler MSA","Adj","96,477"
"2014","04","Apr","Tyler MSA","Adj","96,543"
"2014","05","May","Tyler MSA","Adj","96,734"
"2014","06","Jun","Tyler MSA","Adj","96,778"
"2014","07","Jul","Tyler MSA","Adj","96,787"
"2014","08","Aug","Tyler MSA","Adj","96,881"
"2014","09","Sep","Tyler MSA","Adj","97,090"
"2014","10","Oct","Tyler MSA","Adj","97,432"
"2014","11","Nov","Tyler MSA","Adj","97,604"
"2014","12","Dec","Tyler MSA","Adj","97,624"
"2013","01","Jan","Tyler MSA","Adj","94,956"
"2013","02","Feb","Tyler MSA","Adj","95,145"
"2013","03","Mar","Tyler MSA","Adj","95,401"
"2013","04","Apr","Tyler MSA","Adj","95,570"
"2013","05","May","Tyler MSA","Adj","95,565"
"2013","06","Jun","Tyler MSA","Adj","95,439"
"2013","07","Jul","Tyler MSA","Adj","95,295"
"2013","08","Aug","Tyler MSA","Adj","95,287"
"2013","09","Sep","Tyler MSA","Adj","95,215"
"2013","10","Oct","Tyler MSA","Adj","95,061"
"2013","11","Nov","Tyler MSA","Adj","95,225"
"2013","12","Dec","Tyler MSA","Adj","95,739"
"2012","01","Jan","Tyler MSA","Adj","94,733"
"2012","02","Feb","Tyler MSA","Adj","94,719"
"2012","03","Mar","Tyler MSA","Adj","94,661"
"2012","04","Apr","Tyler MSA","Adj","94,491"
"2012","05","May","Tyler MSA","Adj","94,607"
"2012","06","Jun","Tyler MSA","Adj","94,854"
"2012","07","Jul","Tyler MSA","Adj","94,865"
"2012","08","Aug","Tyler MSA","Adj","94,689"
"2012","09","Sep","Tyler MSA","Adj","94,659"
"2012","10","Oct","Tyler MSA","Adj","94,773"
"2012","11","Nov","Tyler MSA","Adj","94,843"
"2012","12","Dec","Tyler MSA","Adj","94,875"
"2011","01","Jan","Tyler MSA","Adj","94,146"
"2011","02","Feb","Tyler MSA","Adj","94,196"
"2011","03","Mar","Tyler MSA","Adj","94,091"
"2011","04","Apr","Tyler MSA","Adj","93,844"
"2011","05","May","Tyler MSA","Adj","93,591"
"2011","06","Jun","Tyler MSA","Adj","93,478"
"2011","07","Jul","Tyler MSA","Adj","93,528"
"2011","08","Aug","Tyler MSA","Adj","93,816"
"2011","09","Sep","Tyler MSA","Adj","94,330"
"2011","10","Oct","Tyler MSA","Adj","94,825"
"2011","11","Nov","Tyler MSA","Adj","95,089"
"2011","12","Dec","Tyler MSA","Adj","94,988"
"2010","01","Jan","Tyler MSA","Adj","92,144"
"2010","02","Feb","Tyler MSA","Adj","91,965"
"2010","03","Mar","Tyler MSA","Adj","92,249"
"2010","04","Apr","Tyler MSA","Adj","92,665"
"2010","05","May","Tyler MSA","Adj","92,815"
"2010","06","Jun","Tyler MSA","Adj","92,998"
"2010","07","Jul","Tyler MSA","Adj","93,429"
"2010","08","Aug","Tyler MSA","Adj","93,798"
"2010","09","Sep","Tyler MSA","Adj","93,935"
"2010","10","Oct","Tyler MSA","Adj","93,888"
"2010","11","Nov","Tyler MSA","Adj","93,817"
"2010","12","Dec","Tyler MSA","Adj","93,945"
"2009","01","Jan","Tyler MSA","Adj","93,147"
"2009","02","Feb","Tyler MSA","Adj","92,881"
"2009","03","Mar","Tyler MSA","Adj","92,809"
"2009","04","Apr","Tyler MSA","Adj","92,971"
"2009","05","May","Tyler MSA","Adj","93,098"
"2009","06","Jun","Tyler MSA","Adj","92,970"
"2009","07","Jul","Tyler MSA","Adj","92,735"
"2009","08","Aug","Tyler MSA","Adj","92,613"
"2009","09","Sep","Tyler MSA","Adj","92,607"
"2009","10","Oct","Tyler MSA","Adj","92,628"
"2009","11","Nov","Tyler MSA","Adj","92,714"
"2009","12","Dec","Tyler MSA","Adj","92,566"
"2008","01","Jan","Tyler MSA","Adj","92,836"
"2008","02","Feb","Tyler MSA","Adj","92,946"
"2008","03","Mar","Tyler MSA","Adj","93,147"
"2008","04","Apr","Tyler MSA","Adj","93,470"
"2008","05","May","Tyler MSA","Adj","93,800"
"2008","06","Jun","Tyler MSA","Adj","94,221"
"2008","07","Jul","Tyler MSA","Adj","94,500"
"2008","08","Aug","Tyler MSA","Adj","94,522"
"2008","09","Sep","Tyler MSA","Adj","94,557"
"2008","10","Oct","Tyler MSA","Adj","94,499"
"2008","11","Nov","Tyler MSA","Adj","94,162"
"2008","12","Dec","Tyler MSA","Adj","93,629"
"2007","01","Jan","Tyler MSA","Adj","93,569"
"2007","02","Feb","Tyler MSA","Adj","93,006"
"2007","03","Mar","Tyler MSA","Adj","92,708"
"2007","04","Apr","Tyler MSA","Adj","92,540"
"2007","05","May","Tyler MSA","Adj","92,567"
"2007","06","Jun","Tyler MSA","Adj","92,810"
"2007","07","Jul","Tyler MSA","Adj","92,831"
"2007","08","Aug","Tyler MSA","Adj","92,548"
"2007","09","Sep","Tyler MSA","Adj","92,426"
"2007","10","Oct","Tyler MSA","Adj","92,516"
"2007","11","Nov","Tyler MSA","Adj","92,581"
"2007","12","Dec","Tyler MSA","Adj","92,673"
"2006","01","Jan","Tyler MSA","Adj","91,316"
"2006","02","Feb","Tyler MSA","Adj","91,558"
"2006","03","Mar","Tyler MSA","Adj","91,682"
"2006","04","Apr","Tyler MSA","Adj","91,776"
"2006","05","May","Tyler MSA","Adj","91,873"
"2006","06","Jun","Tyler MSA","Adj","91,825"
"2006","07","Jul","Tyler MSA","Adj","91,737"
"2006","08","Aug","Tyler MSA","Adj","91,854"
"2006","09","Sep","Tyler MSA","Adj","92,031"
"2006","10","Oct","Tyler MSA","Adj","92,034"
"2006","11","Nov","Tyler MSA","Adj","91,901"
"2006","12","Dec","Tyler MSA","Adj","91,827"
"2005","01","Jan","Tyler MSA","Adj","90,407"
"2005","02","Feb","Tyler MSA","Adj","90,362"
"2005","03","Mar","Tyler MSA","Adj","90,383"
"2005","04","Apr","Tyler MSA","Adj","90,302"
"2005","05","May","Tyler MSA","Adj","90,224"
"2005","06","Jun","Tyler MSA","Adj","90,193"
"2005","07","Jul","Tyler MSA","Adj","90,253"
"2005","08","Aug","Tyler MSA","Adj","90,548"
"2005","09","Sep","Tyler MSA","Adj","90,965"
"2005","10","Oct","Tyler MSA","Adj","91,144"
"2005","11","Nov","Tyler MSA","Adj","91,056"
"2005","12","Dec","Tyler MSA","Adj","91,077"
"2004","01","Jan","Tyler MSA","Adj","87,776"
"2004","02","Feb","Tyler MSA","Adj","88,005"
"2004","03","Mar","Tyler MSA","Adj","88,343"
"2004","04","Apr","Tyler MSA","Adj","88,763"
"2004","05","May","Tyler MSA","Adj","89,130"
"2004","06","Jun","Tyler MSA","Adj","89,411"
"2004","07","Jul","Tyler MSA","Adj","89,693"
"2004","08","Aug","Tyler MSA","Adj","89,929"
"2004","09","Sep","Tyler MSA","Adj","90,111"
"2004","10","Oct","Tyler MSA","Adj","90,317"
"2004","11","Nov","Tyler MSA","Adj","90,512"
"2004","12","Dec","Tyler MSA","Adj","90,540"
"2003","01","Jan","Tyler MSA","Adj","86,114"
"2003","02","Feb","Tyler MSA","Adj","86,261"
"2003","03","Mar","Tyler MSA","Adj","86,201"
"2003","04","Apr","Tyler MSA","Adj","86,151"
"2003","05","May","Tyler MSA","Adj","86,189"
"2003","06","Jun","Tyler MSA","Adj","86,518"
"2003","07","Jul","Tyler MSA","Adj","87,053"
"2003","08","Aug","Tyler MSA","Adj","87,377"
"2003","09","Sep","Tyler MSA","Adj","87,446"
"2003","10","Oct","Tyler MSA","Adj","87,488"
"2003","11","Nov","Tyler MSA","Adj","87,572"
"2003","12","Dec","Tyler MSA","Adj","87,654"
"2002","01","Jan","Tyler MSA","Adj","84,067"
